CRN,Class Name,Time Start,Time End,Days,Date Start,Date End,Building,Room
13355,COMM 1000,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2324
13356,COMM 1000,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2224
13357,COMM 1000,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2196
13358,COMM 1000,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2334
13359,COMM 1000,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3328
13360,COMM 1000,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,111
13361,COMM 1000,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3304
13362,COMM 1000,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2324
13363,COMM 1000,2:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,111
13364,COMM 1000,2:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2196
13365,COMM 1000,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,111
13366,COMM 1000,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2224
13367,COMM 1000,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3238
13368,COMM 1000,2:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2224
13369,COMM 1000,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3174
13370,COMM 1000,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2204
13371,COMM 1000,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3332
13372,COMM 1000,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,111
13373,COMM 1000,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2224
13374,COMM 1000,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3212
13375,COMM 1000,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3228
13376,COMM 1000,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3238
13377,COMM 1000,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3238
13378,COMM 1000,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2224
13379,COMM 1000,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,111
13380,COMM 1000,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3326
13381,COMM 1000,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,111
13382,COMM 1000,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3332
13383,COMM 1000,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3328
13384,COMM 1000,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,111
13385,COMM 1000,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3174
13386,COMM 1000,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3304
13387,COMM 1000,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2324
13388,COMM 1000,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3238
13389,COMM 1000,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2196
13390,COMM 1000,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3324
13391,COMM 1000,3:00 pm,3:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,111
13392,COMM 1000,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,111
13393,COMM 1000,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3318
13394,COMM 1000,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3330
13395,COMM 1000,3:00 pm,3:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3238
13396,COMM 1000,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2332
13397,COMM 1000,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3228
13398,COMM 1000,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2306
13400,COMM 1000,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2332
13411,COMM 1000,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3133
13412,COMM 1000,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3041
13413,COMM 1000,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3334
13414,COMM 1000,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3133
13415,COMM 1000,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2212
13416,COMM 1000,5:00 pm,6:15 pm,MW,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4133
13417,COMM 1000,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Miller Hall,226
13418,COMM 1000,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3133
13419,COMM 1000,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3133
13420,COMM 1000,5:00 pm,6:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4133
13421,COMM 1000,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2334
13422,COMM 1000,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3033
13423,COMM 1000,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2224
13424,COMM 1000,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2212
13425,COMM 1000,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2334
13426,COMM 1000,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2324
13427,COMM 1007,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4041
13429,COMM 2400,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4546
13430,COMM 2410,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3041
13431,COMM 2410,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3133
13433,COMM 3100,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4546
13438,COMM 3300,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2334
13440,COMM 3400,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3133
13443,COMM 3500,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4129
13444,COMM 3510,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4133
13445,COMM 3600,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2206
13447,COMM 3700,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2224
13449,COMM 3800,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2334
13450,COMM 4420,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Broun Hall,102
13452,COMM 4480,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4133
13454,COMM 4800,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3034
13456,COMM 5470,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2306
13461,COMM 7000,5:00 pm,8:00 pm,T,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3133
13463,COMM 7020,5:00 pm,8:00 pm,W,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4041
13465,COMM 7850,5:00 pm,8:00 pm,M,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,111
13466,COMM 7970,3:30 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4546
13467,COMM 7970,5:00 pm,8:00 pm,R,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3546
13346,CMJN 2100,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2370
13348,CMJN 3350,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2116
13349,CMJN 3650,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3318
13350,CMJN 4000,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Miller Hall,201
11995,CPLN 5010,3:30 pm,6:00 pm,M,"Aug 17, 2026","Dec 11, 2026",Haley Center,2212
18184,CPLN 5050,3:30 pm,6:00 pm,T,"Aug 17, 2026","Dec 11, 2026",Haley Center,3220
17969,CPLN 5110,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4127
11997,CPLN 5970,3:30 pm,6:00 pm,W,"Aug 17, 2026","Dec 11, 2026",Haley Center,3166
11998,CPLN 6010,3:30 pm,6:00 pm,M,"Aug 17, 2026","Dec 11, 2026",Haley Center,2212
11999,CPLN 6050,3:30 pm,6:00 pm,T,"Aug 17, 2026","Dec 11, 2026",Haley Center,3220
17975,CPLN 6110,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4127
12002,CPLN 6970,3:30 pm,6:00 pm,W,"Aug 17, 2026","Dec 11, 2026",Haley Center,3166
12004,CPLN 7300,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2226
12006,CPLN 7600,9:30 am,12:00 pm,W,"Aug 17, 2026","Dec 11, 2026",Haley Center,3206
15943,COMP 1100,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,3129
18091,COMP 1100,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,3129
15959,COMP 1220,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1113
15959,COMP 1220,8:00 am,8:50 am,F,"Aug 17, 2026","Dec 11, 2026",Langdon Hall,101
15960,COMP 1230,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,2205
15960,COMP 1230,8:00 am,8:50 am,W,"Aug 17, 2026","Dec 11, 2026",Langdon Hall,101
15961,COMP 1230,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,2210
15961,COMP 1230,8:00 am,8:50 am,W,"Aug 17, 2026","Dec 11, 2026",Langdon Hall,101
15976,COMP 2210,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1103
15980,COMP 2240,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,2101
15982,COMP 2710,3:00 pm,3:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Brown-Kopel Engineering Bldg,2117
15983,COMP 2710,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,2101
15985,COMP 2800,9:30 am,10:20 am,T,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1103
15987,COMP 3220,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Brown-Kopel Engineering Bldg,2133
15989,COMP 3270,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,2101
18236,COMP 3270,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,3129
15990,COMP 3270,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,3129
15991,COMP 3350,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,2101
15992,COMP 3350,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Brown-Kopel Engineering Bldg,2117
15993,COMP 3500,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1124
15996,COMP 3700,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1126
15997,COMP 3700,2:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,3129
15998,COMP 4200,3:30 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Brown-Kopel Engineering Bldg,2133
15999,COMP 4200,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,2101
16000,COMP 4300,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Brown-Kopel Engineering Bldg,2117
16001,COMP 4320,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,3129
16002,COMP 4320,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1124
16003,COMP 4710,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,2133
16005,COMP 4730,8:00 am,8:50 am,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,2101
16009,COMP 5120,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1103
16010,COMP 5120,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,3129
16011,COMP 5130,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,3129
16013,COMP 5320,3:00 pm,3:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16015,COMP 5370,3:30 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1103
16016,COMP 5600,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16017,COMP 5600,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,2101
16018,COMP 5620,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16019,COMP 5630,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16021,COMP 5660,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16022,COMP 5700,3:00 pm,3:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1103
16024,COMP 5710,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1122
16026,COMP 5970,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16027,COMP 5970,3:30 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16028,COMP 5970,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16032,COMP 6130,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,3129
16035,COMP 6320,3:00 pm,3:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16037,COMP 6350,4:00 pm,6:30 pm,M,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1103
16041,COMP 6600,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16043,COMP 6620,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16045,COMP 6630,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16049,COMP 6660,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16051,COMP 6700,3:00 pm,3:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1103
16053,COMP 6710,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1122
16055,COMP 6970,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16056,COMP 6970,3:30 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16057,COMP 6970,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
16062,COMP 7300,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1103
16064,COMP 7720,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1120
14274,CADS 1000,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,1403
14275,CADS 1100,12:00 pm,2:45 pm,MW,"Aug 17, 2026","Dec 11, 2026",Haley Center,3472
14276,CADS 1100,12:30 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3472
14277,CADS 1100,8:00 am,10:45 am,MW,"Aug 17, 2026","Dec 11, 2026",Haley Center,3472
14278,CADS 1600,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,1403
14279,CADS 1700,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2414
14280,CADS 1740,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,355
14282,CADS 2000,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Thach Hall,112
14283,CADS 2007,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Thach Hall,112
14284,CADS 2040,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2414
14285,CADS 2100,10:00 am,12:45 pm,MW,"Aug 17, 2026","Dec 11, 2026",Haley Center,3430
14285,CADS 2100,9:00 am,9:50 am,M,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,355
14286,CADS 2100,1:30 pm,4:15 pm,MW,"Aug 17, 2026","Dec 11, 2026",Haley Center,3430
14286,CADS 2100,9:00 am,9:50 am,M,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,355
14287,CADS 2100,9:00 am,9:50 am,M,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,355
14287,CADS 2100,9:30 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3430
14288,CADS 2150,9:00 am,9:50 am,F,"Aug 17, 2026","Dec 11, 2026",Rane Center,306A
14289,CADS 2350,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3550
14290,CADS 2550,9:30 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,1435
14291,CADS 2550,1:30 pm,4:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,1435
14292,CADS 2600,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,1408
14293,CADS 2700,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2206
14294,CADS 2740,9:30 am,11:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3420
14295,CADS 2800,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,1408
14295,CADS 2800,2:00 pm,4:45 pm,M,"Aug 17, 2026","Dec 11, 2026",Haley Center,3412
14296,CADS 2800,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,1408
14296,CADS 2800,2:00 pm,4:45 pm,W,"Aug 17, 2026","Dec 11, 2026",Haley Center,3412
14298,CADS 2900,12:00 pm,12:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Haley Center,1408
14299,CADS 3150,8:00 am,8:50 am,M,"Aug 17, 2026","Dec 11, 2026",Rane Center,306B
14304,CADS 3810,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4550
14318,CADS 3970,4:30 pm,5:20 pm,M,"Aug 17, 2026","Dec 11, 2026",Haley Center,2414
14320,CADS 4040,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2414
14322,CADS 4200,11:00 am,11:50 am,F,"Aug 17, 2026","Dec 11, 2026",Haley Center,1408
14323,CADS 4740,3:30 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2430
14324,CADS 4800,11:00 am,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2438
14344,CADS 5100,10:00 am,12:45 pm,MW,"Aug 17, 2026","Dec 11, 2026",Haley Center,3420
14344,CADS 5100,9:00 am,9:50 am,M,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4129
14345,CADS 5100,1:30 pm,4:15 pm,MW,"Aug 17, 2026","Dec 11, 2026",Haley Center,3420
14345,CADS 5100,9:00 am,9:50 am,M,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4129
14346,CADS 5100,9:00 am,9:50 am,M,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4129
14346,CADS 5100,12:30 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3420
14347,CADS 5200,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,1408
14348,CADS 5300,10:00 am,12:45 pm,MW,"Aug 17, 2026","Dec 11, 2026",Haley Center,3450
14348,CADS 5300,9:00 am,9:50 am,W,"Aug 17, 2026","Dec 11, 2026",Rane Center,306A
14349,CADS 5300,1:30 pm,4:15 pm,MW,"Aug 17, 2026","Dec 11, 2026",Haley Center,3450
14349,CADS 5300,9:00 am,9:50 am,W,"Aug 17, 2026","Dec 11, 2026",Rane Center,306A
14350,CADS 5300,12:30 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3450
14350,CADS 5300,9:00 am,9:50 am,W,"Aug 17, 2026","Dec 11, 2026",Rane Center,306A
14351,CADS 5310,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4550
14352,CADS 5460,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2406
14353,CADS 5600,3:00 pm,3:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3550
14354,CADS 5700,12:00 pm,1:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2406
14355,CADS 5760,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,202
14356,CADS 5770,9:30 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Rane Center,215
14357,CADS 5850,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2438
14357,CADS 5850,2:00 pm,3:45 pm,T,"Aug 17, 2026","Dec 11, 2026",Haley Center,0015A
14359,CADS 6100,10:00 am,12:45 pm,MW,"Aug 17, 2026","Dec 11, 2026",Haley Center,3420
14359,CADS 6100,9:00 am,9:50 am,M,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4129
14360,CADS 6100,9:00 am,9:50 am,M,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4129
14360,CADS 6100,12:30 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3420
14364,CADS 6310,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4550
14366,CADS 6600,3:00 pm,3:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3550
14367,CADS 6700,12:00 pm,1:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2406
14368,CADS 6760,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,202
14371,CADS 7040,11:00 am,11:50 am,F,"Aug 17, 2026","Dec 11, 2026",Haley Center,2430
14372,CADS 7060,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4027
14374,CADS 7690,9:00 am,11:45 am,W,"Aug 17, 2026","Dec 11, 2026",Haley Center,2430
14418,CADS 8970,12:00 pm,12:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Haley Center,1408
10176,COUN 2000,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,2130
10178,COUN 2000,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,2116
10179,COUN 2000,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,2116
10180,COUN 2000,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,1123
10181,COUN 2000,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,1123
10182,COUN 2000,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,2130
10184,COUN 2000,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,1121
10194,COUN 2007,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,1102
10199,COUN 3100,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,2130
10212,COUN 4010,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,2118
10214,COUN 7010,9:00 am,11:30 am,R,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,2116
10216,COUN 7230,5:00 pm,7:30 pm,W,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,2233
10217,COUN 7230,5:00 pm,7:30 pm,W,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,2116
10219,COUN 7240,1:00 pm,3:50 pm,M,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,2257
10220,COUN 7240,3:00 pm,5:30 pm,M,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,1103
10222,COUN 7320,4:00 pm,6:50 pm,T,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,1103
10223,COUN 7320,4:00 pm,6:50 pm,T,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,1420
10225,COUN 7370,4:00 pm,6:50 pm,R,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,2118
10227,COUN 7400,4:00 pm,6:50 pm,R,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,2128
10228,COUN 7400,4:00 pm,6:50 pm,R,"Aug 17, 2026","Dec 11, 2026",College of Education Bldg,1103
